date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
30/01/2024,41(-0.49 %),"-3,500",-0.14,"31,100",1.28,"34,600",1.42,"167,737,776",26.4%,bvh
29/01/2024,41.2(0.86 %),"17,900",0.74,"19,900",0.82,"2,000",0.08,"167,760,400",26.4%,bvh
26/01/2024,40.85(0.37 %),700,0.03,"9,100",0.37,"8,400",0.34,"167,749,659",26.4%,bvh
25/01/2024,40.7(0.00 %),"-6,700",-0.27,"6,500",0.26,"13,200",0.54,"167,750,359",26.4%,bvh
24/01/2024,40.7(-0.25 %),"2,300",0.09,"11,700",0.48,"9,400",0.38,"167,743,659",26.4%,bvh
23/01/2024,40.8(-0.97 %),600,0.03,"7,700",0.32,"7,100",0.29,"167,745,959",26.4%,bvh
22/01/2024,41.2(-0.12 %),"-9,100",-0.37,"17,900",0.74,"27,000",1.11,"167,746,559",26.4%,bvh
19/01/2024,41.25(0.24 %),"-9,900",-0.41,"12,500",0.52,"22,400",0.92,"167,737,459",26.4%,bvh
18/01/2024,41.15(0.00 %),"10,600",0.44,"42,600",1.76,"32,000",1.32,"167,727,559",26.41%,bvh
17/01/2024,41.15(0.37 %),"48,800",2.01,"56,200",2.31,"7,400",0.31,"167,769,328",26.4%,bvh
16/01/2024,41(0.00 %),"3,300",0.13,"7,100",0.29,"3,800",0.15,"167,798,160",26.4%,bvh
15/01/2024,41(-1.91 %),"-21,000",-0.87,"6,300",0.26,"27,300",1.13,"167,800,464",26.4%,bvh
12/01/2024,41.8(-0.48 %),"15,800",0.66,"20,600",0.86,"4,800",0.2,"167,769,259",26.4%,bvh
11/01/2024,42(3.70 %),"262,600",11.04,"285,100",11.98,"22,500",0.94,"167,771,664",26.4%,bvh
10/01/2024,40.5(1.25 %),"-1,900",-0.08,"31,300",1.27,"33,200",1.35,"168,014,352",26.37%,bvh
09/01/2024,40(0.00 %),"-23,700",-0.94,"18,700",0.75,"42,400",1.69,"168,021,280",26.37%,bvh
08/01/2024,40(0.00 %),"9,600",0.39,"33,900",1.36,"24,300",0.97,"168,029,359",26.36%,bvh
05/01/2024,40(-0.25 %),"24,300",0.97,"27,100",1.08,"2,800",0.11,"168,038,959",26.36%,bvh
04/01/2024,40.1(0.75 %),"15,400",0.62,"35,900",1.43,"20,500",0.82,"168,063,259",26.36%,bvh
03/01/2024,39.8(0.51 %),"-2,700",-0.11,"6,200",0.25,"8,900",0.35,"168,078,659",26.36%,bvh
02/01/2024,39.6(0.25 %),"-18,800",-0.75,"7,300",0.29,"26,100",1.04,"168,076,816",26.36%,bvh
